time;tag;message
2026.01.09 15:32:40;RISK;deal closed pnl=121.94 streak=0 lock=0
2026.01.09 15:45:00;VETO;outlier bar masked, z=19.3
2026.01.09 16:00:00;VETO;outlier bar masked, z=4.4
2026.01.09 16:15:00;VETO;outlier bar masked, z=7.5
2026.01.09 16:30:00;VETO;outlier bar masked, z=3.5
2026.01.09 17:15:00;VETO;outlier bar masked, z=6.8
2026.01.09 17:30:00;VETO;outlier bar masked, z=4.5
2026.01.12 00:01:00;VETO;signal rejected: volume: relVol 0.84 < 1.00
2026.01.12 02:15:00;VETO;outlier bar masked, z=6.8
2026.01.12 02:45:00;VETO;outlier bar masked, z=5.5
2026.01.12 09:15:00;VETO;signal rejected: volume: relVol 0.90 < 1.00
2026.01.12 10:15:00;VETO;outlier bar masked, z=4.0
2026.01.12 13:00:00;DECISION;setup LONG score=0.75 entry=1.35 inv=1.34 tgt=0.00 [BOS long lvl=1.35|RelVol=1.17|VPnode d=0.00|VWAPside|ADX=32]
2026.01.12 13:00:00;DECISION;TP capped 0.01094 -> 0.00820 (3.0xATR)
2026.01.12 13:00:00;ORDER;filled BUY 0.15 lots sl=1.34 tp=1.36 [WT|BOS|0.75]
2026.01.12 13:00:00;RISK;sizing: vol_ratio=1.18 scalar=0.86 gap_buf=0.00049 eff_stop=0.00596
2026.01.12 13:00:00;ORDER;entry fill deal #21 BUY 0.15 @ 1.34713
2026.01.12 15:15:00;VETO;outlier bar masked, z=4.0
2026.01.12 19:30:00;VETO;signal rejected: score 0.40 < 0.55 [CHoCH short lvl=1.35|RelVol=1.37|Retest@1.35|VPnear]
2026.01.13 00:15:00;VETO;signal rejected: volume: relVol 0.29 < 1.00
2026.01.13 03:00:00;DECISION;setup LONG score=0.65 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH long lvl=1.35|RelVol=1.07|Retest@1.35|VPnode d=0.00|VWAPside]
2026.01.13 03:30:00;VETO;authorization denied: outside session window (server hour 03, window 12-20)
2026.01.13 03:45:00;VETO;authorization denied: outside session window (server hour 03, window 12-20)
2026.01.13 04:00:00;VETO;authorization denied: outside session window (server hour 04, window 12-20)
